Transaction_ID,Date,Product_ID,Region_ID,Customer_ID,Quantity_Sold,Sales_Channel,Selling_Price,Category,Sales_Amount,Promotion_ID,Promotion_Type,Promotion_Budget
5417,13/08/2023,1,4,243,2,Online,33.84,Snacks,67.68,10,Buy One Get One Free,2301.32
5418,14/05/2024,23,4,367,10,Online,26.43,Personal Care,264.3,8,Buy One Get One Free,1783.93
5419,26/08/2023,10,3,424,9,Super Shop,51.38,Snacks,462.42,10,Buy One Get One Free,2301.32
5420,06/03/2023,25,4,332,1,Super Shop,29.11,Dairy,29.11,,No Promotion,0
5421,28/09/2023,23,2,500,17,Departmental Store,26.43,Personal Care,449.31,4,Bundle Offer,4579.31
5422,14/01/2024,10,4,326,4,Online,51.38,Snacks,205.52,9,Discount,1180.91
5423,28/08/2023,21,1,252,20,Super Shop,42.81,Snacks,856.2,10,Buy One Get One Free,2301.32
5424,13/02/2023,24,2,394,1,Super Shop,30.14,Dairy,30.14,,No Promotion,0
5425,15/11/2024,2,2,322,2,Super Shop,51.58,Snacks,103.16,,No Promotion,0
5426,31/07/2023,9,3,376,16,Departmental Store,46.33,Personal Care,741.28,3,Discount,4758
5427,14/06/2024,22,4,493,4,Departmental Store,16.64,Beverages,66.56,,No Promotion,0
5428,05/01/2024,13,4,409,1,Departmental Store,44.83,Beverages,44.83,1,Bundle Offer,4878.34
5429,02/02/2024,25,2,199,9,Online,29.11,Dairy,261.99,2,Bundle Offer,4100.53
5430,25/04/2024,16,4,488,3,Super Shop,15.96,Beverages,47.88,,No Promotion,0
5431,10/04/2024,18,4,343,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
5432,17/02/2023,19,3,240,1,Departmental Store,38.17,Personal Care,38.17,,No Promotion,0
5433,10/02/2023,12,2,139,2,Super Shop,53.91,Snacks,107.82,,No Promotion,0
5434,26/10/2024,8,1,122,5,Super Shop,45.89,Snacks,229.45,,No Promotion,0
5435,28/11/2023,17,2,420,4,Online,26.62,Personal Care,106.48,4,Bundle Offer,4579.31
5436,16/04/2023,15,3,49,2,Online,20.34,Snacks,40.68,15,Bundle Offer,2123.74
5437,21/12/2024,10,3,304,3,Online,51.38,Snacks,154.14,,No Promotion,0
5438,17/06/2024,15,3,115,12,Departmental Store,20.34,Snacks,244.08,9,Discount,1180.91
5439,10/10/2024,15,4,343,3,Departmental Store,20.34,Snacks,61.02,,No Promotion,0
5440,08/10/2023,23,2,251,4,Super Shop,26.43,Personal Care,105.72,4,Bundle Offer,4579.31
5441,27/09/2023,7,4,491,2,Online,11,Snacks,22,10,Buy One Get One Free,2301.32
5442,15/08/2024,13,4,7,2,Super Shop,44.83,Beverages,89.66,,No Promotion,0
5443,11/07/2024,17,2,219,9,Online,26.62,Personal Care,239.58,17,Buy One Get One Free,1563.7
5444,06/08/2024,9,3,77,21,Online,46.33,Personal Care,972.93,17,Buy One Get One Free,1563.7
5445,28/06/2023,8,1,179,10,Online,45.89,Snacks,458.9,10,Buy One Get One Free,2301.32
5446,21/01/2024,20,1,145,4,Online,22.73,Dairy,90.92,2,Bundle Offer,4100.53
5447,31/10/2024,21,2,416,2,Super Shop,42.81,Snacks,85.62,,No Promotion,0
5448,23/01/2024,18,2,154,15,Super Shop,30.09,Beverages,451.35,1,Bundle Offer,4878.34
5449,10/01/2024,13,3,121,18,Departmental Store,44.83,Beverages,806.94,1,Bundle Offer,4878.34
5450,24/08/2024,16,2,124,2,Online,15.96,Beverages,31.92,,No Promotion,0
5451,31/10/2024,9,2,150,4,Super Shop,46.33,Personal Care,185.32,,No Promotion,0
5452,21/03/2023,12,3,397,4,Online,53.91,Snacks,215.64,15,Bundle Offer,2123.74
5453,13/06/2024,12,3,381,4,Online,53.91,Snacks,215.64,9,Discount,1180.91
5454,15/09/2023,6,4,268,10,Departmental Store,21.53,Beverages,215.3,1,Bundle Offer,4878.34
5455,21/01/2024,19,2,327,18,Departmental Store,38.17,Personal Care,687.06,4,Bundle Offer,4579.31
5456,17/08/2023,7,1,1,2,Super Shop,11,Snacks,22,10,Buy One Get One Free,2301.32
5457,12/06/2024,25,2,161,2,Super Shop,29.11,Dairy,58.22,,No Promotion,0
5458,20/02/2024,3,1,244,2,Departmental Store,46.14,Dairy,92.28,2,Bundle Offer,4100.53
5459,28/12/2023,16,1,375,2,Super Shop,15.96,Beverages,31.92,1,Bundle Offer,4878.34
5460,20/12/2023,18,1,398,10,Super Shop,30.09,Beverages,300.9,1,Bundle Offer,4878.34
5461,13/05/2024,16,4,251,3,Departmental Store,15.96,Beverages,47.88,,No Promotion,0
5462,08/05/2024,23,3,367,2,Online,26.43,Personal Care,52.86,8,Buy One Get One Free,1783.93
5463,10/09/2024,7,3,64,4,Online,11,Snacks,44,,No Promotion,0
5464,07/01/2023,4,4,299,2,Departmental Store,41.23,Beverages,82.46,,No Promotion,0
5465,28/05/2024,25,3,248,2,Online,29.11,Dairy,58.22,,No Promotion,0
5466,23/05/2023,8,4,442,7,Online,45.89,Snacks,321.23,15,Bundle Offer,2123.74
5467,26/03/2024,13,2,297,5,Departmental Store,44.83,Beverages,224.15,,No Promotion,0
5468,19/06/2023,13,4,465,5,Super Shop,44.83,Beverages,224.15,,No Promotion,0
5469,24/08/2023,17,3,452,3,Departmental Store,26.62,Personal Care,79.86,3,Discount,4758
5470,20/03/2023,17,3,500,3,Departmental Store,26.62,Personal Care,79.86,,No Promotion,0
5471,10/06/2024,5,2,115,1,Online,13.67,Beverages,13.67,,No Promotion,0
5472,20/10/2024,6,4,295,1,Departmental Store,21.53,Beverages,21.53,,No Promotion,0
5473,15/10/2023,19,2,1,1,Online,38.17,Personal Care,38.17,4,Bundle Offer,4579.31
5474,05/08/2023,13,1,41,7,Departmental Store,44.83,Beverages,313.81,7,Bundle Offer,1353.97
5475,03/06/2023,25,4,173,13,Super Shop,29.11,Dairy,378.43,5,Bundle Offer,3391.6
5476,11/07/2023,14,2,88,2,Online,25.14,Beverages,50.28,,No Promotion,0
5477,11/06/2023,22,2,482,2,Departmental Store,16.64,Beverages,33.28,,No Promotion,0
5478,06/01/2024,4,3,98,11,Online,41.23,Beverages,453.53,1,Bundle Offer,4878.34
5479,08/09/2024,7,4,88,3,Departmental Store,11,Snacks,33,,No Promotion,0
5480,02/05/2023,8,1,251,15,Departmental Store,45.89,Snacks,688.35,15,Bundle Offer,2123.74
5481,07/11/2024,25,1,335,5,Departmental Store,29.11,Dairy,145.55,,No Promotion,0
5482,24/08/2023,13,4,465,19,Online,44.83,Beverages,851.77,1,Bundle Offer,4878.34
5483,29/02/2024,6,4,141,1,Online,21.53,Beverages,21.53,,No Promotion,0
5484,05/12/2023,6,2,71,1,Super Shop,21.53,Beverages,21.53,1,Bundle Offer,4878.34
5485,27/04/2023,24,3,137,3,Super Shop,30.14,Dairy,90.42,5,Bundle Offer,3391.6
5486,08/05/2024,21,3,492,15,Super Shop,42.81,Snacks,642.15,9,Discount,1180.91
5487,22/11/2024,3,3,447,1,Super Shop,46.14,Dairy,46.14,,No Promotion,0
5488,05/05/2024,3,4,99,3,Departmental Store,46.14,Dairy,138.42,,No Promotion,0
5489,05/05/2024,13,3,151,4,Online,44.83,Beverages,179.32,,No Promotion,0
5490,04/08/2023,22,2,438,3,Departmental Store,16.64,Beverages,49.92,7,Bundle Offer,1353.97
5491,27/08/2024,2,4,175,1,Online,51.58,Snacks,51.58,,No Promotion,0
5492,15/06/2023,16,4,167,4,Online,15.96,Beverages,63.84,,No Promotion,0
5493,24/10/2024,22,3,343,2,Departmental Store,16.64,Beverages,33.28,,No Promotion,0
5494,25/02/2024,6,1,410,3,Departmental Store,21.53,Beverages,64.59,,No Promotion,0
5495,23/01/2023,8,1,257,5,Online,45.89,Snacks,229.45,,No Promotion,0
5496,07/09/2023,23,2,398,20,Super Shop,26.43,Personal Care,528.6,3,Discount,4758
5497,14/02/2023,8,3,224,2,Super Shop,45.89,Snacks,91.78,,No Promotion,0
5498,11/05/2023,25,3,499,16,Online,29.11,Dairy,465.76,5,Bundle Offer,3391.6
5499,10/08/2024,6,4,368,5,Departmental Store,21.53,Beverages,107.65,,No Promotion,0
5500,29/08/2024,14,4,330,5,Departmental Store,25.14,Beverages,125.7,,No Promotion,0
5501,14/06/2023,3,3,65,12,Online,46.14,Dairy,553.68,5,Bundle Offer,3391.6
5502,18/05/2023,10,4,69,17,Departmental Store,51.38,Snacks,873.46,15,Bundle Offer,2123.74
5503,06/10/2024,3,3,67,3,Online,46.14,Dairy,138.42,,No Promotion,0
5504,08/06/2024,12,2,433,7,Online,53.91,Snacks,377.37,9,Discount,1180.91
5505,10/02/2023,17,4,50,3,Online,26.62,Personal Care,79.86,,No Promotion,0
5506,09/08/2024,5,3,314,1,Departmental Store,13.67,Beverages,13.67,,No Promotion,0
5507,31/05/2023,20,4,309,9,Super Shop,22.73,Dairy,204.57,5,Bundle Offer,3391.6
5508,27/02/2023,25,2,91,2,Online,29.11,Dairy,58.22,,No Promotion,0
5509,20/06/2023,9,4,115,15,Departmental Store,46.33,Personal Care,694.95,3,Discount,4758
5510,22/09/2023,21,3,374,14,Super Shop,42.81,Snacks,599.34,10,Buy One Get One Free,2301.32
5511,04/07/2023,20,4,57,3,Online,22.73,Dairy,68.19,5,Bundle Offer,3391.6
5512,13/06/2024,7,4,342,11,Super Shop,11,Snacks,121,9,Discount,1180.91
5513,20/02/2024,22,3,18,9,Departmental Store,16.64,Beverages,149.76,6,Buy One Get One Free,4687.5
5514,05/09/2024,4,1,272,1,Super Shop,41.23,Beverages,41.23,,No Promotion,0
5515,31/07/2024,13,4,130,1,Super Shop,44.83,Beverages,44.83,,No Promotion,0
5516,14/10/2024,13,4,495,3,Departmental Store,44.83,Beverages,134.49,,No Promotion,0
5517,20/01/2023,10,2,269,3,Online,51.38,Snacks,154.14,,No Promotion,0
5518,08/11/2024,18,1,429,3,Departmental Store,30.09,Beverages,90.27,,No Promotion,0
5519,18/10/2023,17,2,80,19,Departmental Store,26.62,Personal Care,505.78,4,Bundle Offer,4579.31
5520,29/03/2023,20,3,456,2,Online,22.73,Dairy,45.46,,No Promotion,0
5521,10/08/2023,20,3,299,11,Online,22.73,Dairy,250.03,5,Bundle Offer,3391.6
5522,04/04/2024,13,2,456,1,Departmental Store,44.83,Beverages,44.83,,No Promotion,0
5523,13/09/2024,17,4,310,3,Online,26.62,Personal Care,79.86,17,Buy One Get One Free,1563.7
5524,27/04/2024,22,1,202,2,Online,16.64,Beverages,33.28,,No Promotion,0
5525,08/05/2024,4,2,225,4,Departmental Store,41.23,Beverages,164.92,,No Promotion,0
5526,24/06/2023,1,2,159,5,Departmental Store,33.84,Snacks,169.2,10,Buy One Get One Free,2301.32
5527,13/08/2023,1,3,204,1,Departmental Store,33.84,Snacks,33.84,10,Buy One Get One Free,2301.32
5528,25/02/2024,15,4,137,4,Departmental Store,20.34,Snacks,81.36,9,Discount,1180.91
5529,07/09/2024,13,1,485,1,Super Shop,44.83,Beverages,44.83,,No Promotion,0
5530,27/05/2023,17,2,73,17,Super Shop,26.62,Personal Care,452.54,3,Discount,4758
5531,19/08/2024,24,1,48,5,Online,30.14,Dairy,150.7,,No Promotion,0
5532,06/07/2023,8,1,18,9,Super Shop,45.89,Snacks,413.01,10,Buy One Get One Free,2301.32
5533,30/09/2024,18,2,478,4,Super Shop,30.09,Beverages,120.36,,No Promotion,0
5534,06/11/2024,13,1,480,6,Super Shop,44.83,Beverages,268.98,,No Promotion,0
5535,07/06/2024,23,3,488,1,Online,26.43,Personal Care,26.43,,No Promotion,0
5536,28/09/2023,14,4,471,9,Super Shop,25.14,Beverages,226.26,1,Bundle Offer,4878.34
5537,21/06/2023,8,4,267,14,Departmental Store,45.89,Snacks,642.46,10,Buy One Get One Free,2301.32
5538,03/12/2024,8,4,446,3,Departmental Store,45.89,Snacks,137.67,,No Promotion,0
5539,17/12/2023,15,3,340,16,Online,20.34,Snacks,325.44,11,Buy One Get One Free,2554.71
5540,09/04/2024,13,3,19,4,Online,44.83,Beverages,179.32,,No Promotion,0
5541,02/09/2024,7,3,100,1,Online,11,Snacks,11,,No Promotion,0
5542,27/08/2024,5,4,116,6,Super Shop,13.67,Beverages,82.02,,No Promotion,0
5543,12/03/2023,17,1,346,3,Online,26.62,Personal Care,79.86,,No Promotion,0
5544,24/08/2023,25,3,74,12,Online,29.11,Dairy,349.32,5,Bundle Offer,3391.6
5545,23/01/2024,16,2,280,4,Online,15.96,Beverages,63.84,1,Bundle Offer,4878.34
5546,30/01/2024,23,3,269,4,Departmental Store,26.43,Personal Care,105.72,4,Bundle Offer,4579.31
5547,16/05/2023,2,2,125,9,Online,51.58,Snacks,464.22,15,Bundle Offer,2123.74
5548,22/04/2023,22,4,116,3,Departmental Store,16.64,Beverages,49.92,,No Promotion,0
5549,17/01/2023,18,2,174,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
5550,27/07/2023,17,3,181,12,Online,26.62,Personal Care,319.44,3,Discount,4758
5551,19/06/2024,7,3,226,2,Online,11,Snacks,22,9,Discount,1180.91
5552,31/05/2024,13,1,157,2,Super Shop,44.83,Beverages,89.66,,No Promotion,0
5553,01/12/2024,18,4,164,4,Online,30.09,Beverages,120.36,,No Promotion,0
5554,05/03/2024,14,2,71,4,Online,25.14,Beverages,100.56,,No Promotion,0
5555,03/06/2023,18,4,499,2,Online,30.09,Beverages,60.18,,No Promotion,0
5556,12/09/2024,13,3,222,3,Online,44.83,Beverages,134.49,,No Promotion,0
5557,09/04/2023,11,1,126,17,Online,18.25,Snacks,310.25,15,Bundle Offer,2123.74
5558,01/07/2023,21,3,145,12,Online,42.81,Snacks,513.72,10,Buy One Get One Free,2301.32
5559,02/05/2024,21,3,176,15,Super Shop,42.81,Snacks,642.15,9,Discount,1180.91
5560,21/09/2024,16,3,461,4,Super Shop,15.96,Beverages,63.84,,No Promotion,0
5561,06/09/2024,23,2,152,1,Online,26.43,Personal Care,26.43,17,Buy One Get One Free,1563.7
5562,09/02/2023,17,3,182,3,Super Shop,26.62,Personal Care,79.86,,No Promotion,0
5563,28/06/2024,8,4,375,15,Departmental Store,45.89,Snacks,688.35,9,Discount,1180.91
5564,30/05/2024,19,4,479,1,Super Shop,38.17,Personal Care,38.17,,No Promotion,0
5565,01/05/2023,20,1,347,14,Departmental Store,22.73,Dairy,318.22,5,Bundle Offer,3391.6
5566,06/04/2023,15,4,498,3,Online,20.34,Snacks,61.02,15,Bundle Offer,2123.74
5567,08/05/2024,9,3,85,6,Departmental Store,46.33,Personal Care,277.98,8,Buy One Get One Free,1783.93
5568,06/11/2024,20,3,364,1,Online,22.73,Dairy,22.73,,No Promotion,0
5569,14/05/2023,10,4,383,6,Super Shop,51.38,Snacks,308.28,15,Bundle Offer,2123.74
5570,09/09/2024,12,1,121,3,Departmental Store,53.91,Snacks,161.73,,No Promotion,0
5571,06/07/2024,21,1,129,8,Departmental Store,42.81,Snacks,342.48,9,Discount,1180.91
5572,02/01/2023,23,4,463,2,Departmental Store,26.43,Personal Care,52.86,,No Promotion,0
5573,25/11/2024,20,2,451,4,Online,22.73,Dairy,90.92,,No Promotion,0
5574,26/10/2024,1,2,6,5,Online,33.84,Snacks,169.2,,No Promotion,0
5575,17/03/2024,25,2,334,2,Super Shop,29.11,Dairy,58.22,2,Bundle Offer,4100.53
5576,18/06/2024,20,2,183,6,Super Shop,22.73,Dairy,136.38,,No Promotion,0
5577,06/03/2024,9,4,38,4,Online,46.33,Personal Care,185.32,,No Promotion,0
5578,15/01/2024,22,1,417,3,Super Shop,16.64,Beverages,49.92,1,Bundle Offer,4878.34
5579,14/02/2023,15,3,116,1,Departmental Store,20.34,Snacks,20.34,,No Promotion,0
5580,15/12/2024,1,3,102,5,Departmental Store,33.84,Snacks,169.2,,No Promotion,0
5581,26/06/2024,12,4,8,9,Departmental Store,53.91,Snacks,485.19,9,Discount,1180.91
5582,15/03/2024,3,3,218,6,Super Shop,46.14,Dairy,276.84,2,Bundle Offer,4100.53
5583,23/08/2023,11,2,207,4,Departmental Store,18.25,Snacks,73,10,Buy One Get One Free,2301.32
5584,08/05/2024,2,1,78,7,Departmental Store,51.58,Snacks,361.06,9,Discount,1180.91
5585,26/01/2024,16,4,368,15,Online,15.96,Beverages,239.4,1,Bundle Offer,4878.34
5586,25/12/2023,9,1,404,10,Online,46.33,Personal Care,463.3,4,Bundle Offer,4579.31
5587,26/08/2024,15,4,55,2,Super Shop,20.34,Snacks,40.68,,No Promotion,0
5588,14/12/2024,12,4,304,5,Online,53.91,Snacks,269.55,,No Promotion,0
5589,12/08/2024,1,4,467,4,Super Shop,33.84,Snacks,135.36,,No Promotion,0
5590,11/04/2023,13,4,440,4,Super Shop,44.83,Beverages,179.32,,No Promotion,0
5591,11/03/2024,14,1,481,1,Online,25.14,Beverages,25.14,,No Promotion,0
5592,18/05/2023,25,3,228,4,Online,29.11,Dairy,116.44,5,Bundle Offer,3391.6
5593,18/09/2023,25,4,88,6,Super Shop,29.11,Dairy,174.66,19,Discount,1298.2
5594,03/05/2024,8,2,10,4,Super Shop,45.89,Snacks,183.56,9,Discount,1180.91
5595,27/08/2023,8,4,308,6,Super Shop,45.89,Snacks,275.34,10,Buy One Get One Free,2301.32
5596,27/03/2023,12,1,434,17,Departmental Store,53.91,Snacks,916.47,15,Bundle Offer,2123.74
5597,18/10/2023,1,4,290,14,Departmental Store,33.84,Snacks,473.76,10,Buy One Get One Free,2301.32
5598,04/09/2024,11,2,164,3,Online,18.25,Snacks,54.75,,No Promotion,0
5599,10/07/2024,8,1,239,2,Departmental Store,45.89,Snacks,91.78,,No Promotion,0
5600,23/02/2024,10,4,317,3,Departmental Store,51.38,Snacks,154.14,9,Discount,1180.91
5601,21/09/2023,19,2,484,14,Super Shop,38.17,Personal Care,534.38,4,Bundle Offer,4579.31
5602,13/07/2023,11,1,144,14,Departmental Store,18.25,Snacks,255.5,10,Buy One Get One Free,2301.32
5603,06/01/2023,7,4,335,6,Online,11,Snacks,66,,No Promotion,0
5604,27/12/2024,11,2,18,2,Departmental Store,18.25,Snacks,36.5,,No Promotion,0
5605,08/01/2023,17,1,71,2,Departmental Store,26.62,Personal Care,53.24,,No Promotion,0
5606,14/08/2024,1,4,175,4,Departmental Store,33.84,Snacks,135.36,,No Promotion,0
5607,19/06/2024,21,1,342,3,Online,42.81,Snacks,128.43,9,Discount,1180.91
5608,01/05/2023,21,2,288,4,Online,42.81,Snacks,171.24,15,Bundle Offer,2123.74
5609,16/06/2024,8,4,299,14,Super Shop,45.89,Snacks,642.46,9,Discount,1180.91
5610,08/01/2023,23,4,339,5,Departmental Store,26.43,Personal Care,132.15,,No Promotion,0
5611,20/01/2024,24,4,424,17,Super Shop,30.14,Dairy,512.38,2,Bundle Offer,4100.53
5612,01/11/2024,6,2,248,2,Super Shop,21.53,Beverages,43.06,,No Promotion,0
5613,30/07/2023,22,3,193,4,Online,16.64,Beverages,66.56,,No Promotion,0
5614,05/12/2024,18,4,419,4,Super Shop,30.09,Beverages,120.36,,No Promotion,0
5615,20/11/2023,6,2,325,10,Departmental Store,21.53,Beverages,215.3,1,Bundle Offer,4878.34
5616,23/02/2024,5,1,306,5,Super Shop,13.67,Beverages,68.35,,No Promotion,0
5617,06/01/2024,13,1,268,1,Online,44.83,Beverages,44.83,1,Bundle Offer,4878.34
5618,20/04/2023,19,2,204,6,Online,38.17,Personal Care,229.02,3,Discount,4758
5619,08/06/2023,22,3,341,5,Online,16.64,Beverages,83.2,,No Promotion,0
5620,12/03/2024,8,2,123,9,Departmental Store,45.89,Snacks,413.01,9,Discount,1180.91
5621,29/10/2024,9,1,58,1,Super Shop,46.33,Personal Care,46.33,,No Promotion,0
5622,22/08/2024,17,1,339,5,Departmental Store,26.62,Personal Care,133.1,17,Buy One Get One Free,1563.7
5623,17/09/2023,3,4,447,16,Online,46.14,Dairy,738.24,19,Discount,1298.2
5624,25/09/2023,19,3,201,15,Departmental Store,38.17,Personal Care,572.55,4,Bundle Offer,4579.31
5625,02/07/2024,11,2,491,19,Online,18.25,Snacks,346.75,9,Discount,1180.91
5626,09/03/2024,24,1,433,12,Departmental Store,30.14,Dairy,361.68,2,Bundle Offer,4100.53
5627,01/08/2024,17,1,112,16,Departmental Store,26.62,Personal Care,425.92,17,Buy One Get One Free,1563.7
5628,10/01/2024,21,1,128,6,Super Shop,42.81,Snacks,256.86,9,Discount,1180.91
5629,18/09/2024,19,2,36,7,Super Shop,38.17,Personal Care,267.19,17,Buy One Get One Free,1563.7
5630,10/10/2023,2,2,234,1,Online,51.58,Snacks,51.58,10,Buy One Get One Free,2301.32
5631,27/11/2024,8,3,310,5,Super Shop,45.89,Snacks,229.45,,No Promotion,0
5632,11/02/2024,19,4,47,20,Super Shop,38.17,Personal Care,763.4,4,Bundle Offer,4579.31
5633,28/07/2023,7,4,115,17,Departmental Store,11,Snacks,187,10,Buy One Get One Free,2301.32
5634,28/02/2024,17,4,416,1,Online,26.62,Personal Care,26.62,,No Promotion,0
5635,19/07/2024,6,1,255,5,Departmental Store,21.53,Beverages,107.65,,No Promotion,0
5636,24/07/2024,19,4,483,5,Departmental Store,38.17,Personal Care,190.85,17,Buy One Get One Free,1563.7
5637,09/05/2024,24,1,223,3,Super Shop,30.14,Dairy,90.42,,No Promotion,0
5638,03/07/2023,6,3,124,2,Super Shop,21.53,Beverages,43.06,,No Promotion,0
5639,15/01/2024,2,1,437,14,Online,51.58,Snacks,722.12,9,Discount,1180.91
5640,26/07/2024,6,3,160,1,Super Shop,21.53,Beverages,21.53,,No Promotion,0
5641,22/07/2024,23,3,446,1,Departmental Store,26.43,Personal Care,26.43,17,Buy One Get One Free,1563.7
5642,10/05/2024,5,4,421,6,Super Shop,13.67,Beverages,82.02,,No Promotion,0
5643,17/09/2023,19,4,96,15,Online,38.17,Personal Care,572.55,3,Discount,4758
5644,11/11/2023,20,1,107,4,Online,22.73,Dairy,90.92,2,Bundle Offer,4100.53
5645,14/08/2024,4,2,120,1,Departmental Store,41.23,Beverages,41.23,,No Promotion,0
5646,19/12/2023,22,4,101,8,Departmental Store,16.64,Beverages,133.12,1,Bundle Offer,4878.34
5647,23/12/2024,17,4,103,4,Super Shop,26.62,Personal Care,106.48,,No Promotion,0
5648,12/02/2024,11,2,166,9,Online,18.25,Snacks,164.25,9,Discount,1180.91
5649,22/05/2023,4,2,414,1,Departmental Store,41.23,Beverages,41.23,,No Promotion,0
5650,06/11/2024,13,4,186,5,Super Shop,44.83,Beverages,224.15,,No Promotion,0
5651,02/05/2023,20,2,32,7,Super Shop,22.73,Dairy,159.11,5,Bundle Offer,3391.6
5652,24/08/2023,17,1,493,10,Super Shop,26.62,Personal Care,266.2,3,Discount,4758
5653,02/04/2024,9,3,66,3,Departmental Store,46.33,Personal Care,138.99,,No Promotion,0
5654,17/12/2024,4,3,179,3,Departmental Store,41.23,Beverages,123.69,,No Promotion,0
5655,15/06/2023,23,4,267,5,Super Shop,26.43,Personal Care,132.15,3,Discount,4758
5656,13/04/2023,14,4,443,2,Super Shop,25.14,Beverages,50.28,,No Promotion,0
5657,08/08/2023,19,1,404,8,Departmental Store,38.17,Personal Care,305.36,3,Discount,4758
5658,04/06/2024,3,2,37,1,Online,46.14,Dairy,46.14,,No Promotion,0
5659,15/02/2024,14,4,201,14,Super Shop,25.14,Beverages,351.96,1,Bundle Offer,4878.34
5660,13/12/2023,8,3,358,3,Online,45.89,Snacks,137.67,10,Buy One Get One Free,2301.32
5661,17/07/2024,24,1,49,3,Online,30.14,Dairy,90.42,,No Promotion,0
5662,20/09/2024,1,1,275,1,Departmental Store,33.84,Snacks,33.84,,No Promotion,0
5663,14/12/2024,10,2,439,2,Departmental Store,51.38,Snacks,102.76,,No Promotion,0
5664,01/12/2024,18,4,168,3,Online,30.09,Beverages,90.27,,No Promotion,0
5665,24/12/2024,16,4,263,5,Departmental Store,15.96,Beverages,79.8,,No Promotion,0
5666,23/02/2023,8,1,133,1,Online,45.89,Snacks,45.89,,No Promotion,0
5667,14/06/2023,1,3,495,6,Online,33.84,Snacks,203.04,15,Bundle Offer,2123.74
5668,03/02/2024,12,4,298,2,Departmental Store,53.91,Snacks,107.82,9,Discount,1180.91
5669,13/10/2024,8,3,344,4,Departmental Store,45.89,Snacks,183.56,,No Promotion,0
5670,06/01/2023,24,1,176,2,Super Shop,30.14,Dairy,60.28,,No Promotion,0
5671,04/04/2023,16,4,489,4,Departmental Store,15.96,Beverages,63.84,,No Promotion,0
5672,29/05/2023,18,3,391,3,Super Shop,30.09,Beverages,90.27,,No Promotion,0
5673,27/04/2024,4,1,11,4,Departmental Store,41.23,Beverages,164.92,,No Promotion,0
5674,06/09/2024,6,3,201,3,Departmental Store,21.53,Beverages,64.59,,No Promotion,0
5675,21/03/2024,12,4,433,4,Departmental Store,53.91,Snacks,215.64,9,Discount,1180.91
5676,01/04/2023,9,2,414,1,Departmental Store,46.33,Personal Care,46.33,3,Discount,4758
5677,07/03/2023,15,3,297,1,Online,20.34,Snacks,20.34,,No Promotion,0
5678,27/09/2023,16,2,3,21,Departmental Store,15.96,Beverages,335.16,1,Bundle Offer,4878.34
5679,16/08/2023,24,4,214,1,Online,30.14,Dairy,30.14,5,Bundle Offer,3391.6
5680,15/01/2024,12,2,296,4,Departmental Store,53.91,Snacks,215.64,9,Discount,1180.91
